CISP;mes;ano;mes_ano;AISP;RISP;munic;mcirc;Regiao;roubo_carga
35;7;2009;2009m7;39;2;Rio de Janeiro;3304557;Capital;2
35;8;2009;2009m8;39;2;Rio de Janeiro;3304557;Capital;8
35;9;2009;2009m9;39;2;Rio de Janeiro;3304557;Capital;6
35;10;2009;2009m10;39;2;Rio de Janeiro;3304557;Capital;2
35;11;2009;2009m11;39;2;Rio de Janeiro;3304557;Capital;10
35;12;2009;2009m12;39;2;Rio de Janeiro;3304557;Capital;5
35;1;2010;2010m1;39;2;Rio de Janeiro;3304557;Capital;4
35;2;2010;2010m2;39;2;Rio de Janeiro;3304557;Capital;3
35;3;2010;2010m3;39;2;Rio de Janeiro;3304557;Capital;5
35;4;2010;2010m4;39;2;Rio de Janeiro;3304557;Capital;3
35;5;2010;2010m5;39;2;Rio de Janeiro;3304557;Capital;4
35;6;2010;2010m6;39;2;Rio de Janeiro;3304557;Capital;6
35;7;2010;2010m7;39;2;Rio de Janeiro;3304557;Capital;4
35;8;2010;2010m8;39;2;Rio de Janeiro;3304557;Capital;5
35;9;2010;2010m9;39;2;Rio de Janeiro;3304557;Capital;8
35;10;2010;2010m10;39;2;Rio de Janeiro;3304557;Capital;8
35;11;2010;2010m11;39;2;Rio de Janeiro;3304557;Capital;12
35;12;2010;2010m12;39;2;Rio de Janeiro;3304557;Capital;8
35;1;2011;2011m1;39;2;Rio de Janeiro;3304557;Capital;13
35;2;2011;2011m2;39;2;Rio de Janeiro;3304557;Capital;10
35;3;2011;2011m3;39;2;Rio de Janeiro;3304557;Capital;20
35;4;2011;2011m4;39;2;Rio de Janeiro;3304557;Capital;15
35;5;2011;2011m5;39;2;Rio de Janeiro;3304557;Capital;8
35;6;2011;2011m6;39;2;Rio de Janeiro;3304557;Capital;6
35;7;2011;2011m7;40;2;Rio de Janeiro;3304557;Capital;4
35;8;2011;2011m8;40;2;Rio de Janeiro;3304557;Capital;7
35;9;2011;2011m9;40;2;Rio de Janeiro;3304557;Capital;5
35;10;2011;2011m10;40;2;Rio de Janeiro;3304557;Capital;9
35;11;2011;2011m11;40;2;Rio de Janeiro;3304557;Capital;8
35;12;2011;2011m12;40;2;Rio de Janeiro;3304557;Capital;12
35;1;2012;2012m1;40;2;Rio de Janeiro;3304557;Capital;17
35;2;2012;2012m2;40;2;Rio de Janeiro;3304557;Capital;6
35;3;2012;2012m3;40;2;Rio de Janeiro;3304557;Capital;7
35;4;2012;2012m4;40;2;Rio de Janeiro;3304557;Capital;10
35;5;2012;2012m5;40;2;Rio de Janeiro;3304557;Capital;14
35;6;2012;2012m6;40;2;Rio de Janeiro;3304557;Capital;14
35;7;2012;2012m7;40;2;Rio de Janeiro;3304557;Capital;15
35;8;2012;2012m8;40;2;Rio de Janeiro;3304557;Capital;13
35;9;2012;2012m9;40;2;Rio de Janeiro;3304557;Capital;3
35;10;2012;2012m10;40;2;Rio de Janeiro;3304557;Capital;13
35;11;2012;2012m11;40;2;Rio de Janeiro;3304557;Capital;10
35;12;2012;2012m12;40;2;Rio de Janeiro;3304557;Capital;13
35;1;2013;2013m1;40;2;Rio de Janeiro;3304557;Capital;6
35;2;2013;2013m2;40;2;Rio de Janeiro;3304557;Capital;14
35;3;2013;2013m3;40;2;Rio de Janeiro;3304557;Capital;11
35;4;2013;2013m4;40;2;Rio de Janeiro;3304557;Capital;11
35;5;2013;2013m5;40;2;Rio de Janeiro;3304557;Capital;18
35;6;2013;2013m6;40;2;Rio de Janeiro;3304557;Capital;13
35;7;2013;2013m7;40;2;Rio de Janeiro;3304557;Capital;11
35;8;2013;2013m8;40;2;Rio de Janeiro;3304557;Capital;3
35;9;2013;2013m9;40;2;Rio de Janeiro;3304557;Capital;5
35;10;2013;2013m10;40;2;Rio de Janeiro;3304557;Capital;5
35;11;2013;2013m11;40;2;Rio de Janeiro;3304557;Capital;8
35;12;2013;2013m12;40;2;Rio de Janeiro;3304557;Capital;13
35;1;2014;2014m1;40;2;Rio de Janeiro;3304557;Capital;13
35;2;2014;2014m2;40;2;Rio de Janeiro;3304557;Capital;7
35;3;2014;2014m3;40;2;Rio de Janeiro;3304557;Capital;11
35;4;2014;2014m4;40;2;Rio de Janeiro;3304557;Capital;6
35;5;2014;2014m5;40;2;Rio de Janeiro;3304557;Capital;10
35;6;2014;2014m6;40;2;Rio de Janeiro;3304557;Capital;12
35;7;2014;2014m7;40;2;Rio de Janeiro;3304557;Capital;12
35;8;2014;2014m8;40;2;Rio de Janeiro;3304557;Capital;14
35;9;2014;2014m9;40;2;Rio de Janeiro;3304557;Capital;37
35;10;2014;2014m10;40;2;Rio de Janeiro;3304557;Capital;18
35;11;2014;2014m11;40;2;Rio de Janeiro;3304557;Capital;31
35;12;2014;2014m12;40;2;Rio de Janeiro;3304557;Capital;26
35;1;2015;2015m1;40;2;Rio de Janeiro;3304557;Capital;27
35;2;2015;2015m2;40;2;Rio de Janeiro;3304557;Capital;31
35;3;2015;2015m3;40;2;Rio de Janeiro;3304557;Capital;28
35;4;2015;2015m4;40;2;Rio de Janeiro;3304557;Capital;14
35;5;2015;2015m5;40;2;Rio de Janeiro;3304557;Capital;21
35;6;2015;2015m6;40;2;Rio de Janeiro;3304557;Capital;29
35;7;2015;2015m7;40;2;Rio de Janeiro;3304557;Capital;20
35;8;2015;2015m8;40;2;Rio de Janeiro;3304557;Capital;22
35;9;2015;2015m9;40;2;Rio de Janeiro;3304557;Capital;24
35;10;2015;2015m10;40;2;Rio de Janeiro;3304557;Capital;21
35;11;2015;2015m11;40;2;Rio de Janeiro;3304557;Capital;15
35;12;2015;2015m12;40;2;Rio de Janeiro;3304557;Capital;19
35;1;2016;2016m1;40;2;Rio de Janeiro;3304557;Capital;23
35;2;2016;2016m2;40;2;Rio de Janeiro;3304557;Capital;15
35;3;2016;2016m3;40;2;Rio de Janeiro;3304557;Capital;12
35;4;2016;2016m4;40;2;Rio de Janeiro;3304557;Capital;23
35;5;2016;2016m5;40;2;Rio de Janeiro;3304557;Capital;23
35;6;2016;2016m6;40;2;Rio de Janeiro;3304557;Capital;13
35;7;2016;2016m7;40;2;Rio de Janeiro;3304557;Capital;16
35;8;2016;2016m8;40;2;Rio de Janeiro;3304557;Capital;18
35;9;2016;2016m9;40;2;Rio de Janeiro;3304557;Capital;23
35;10;2016;2016m10;40;2;Rio de Janeiro;3304557;Capital;21
35;11;2016;2016m11;40;2;Rio de Janeiro;3304557;Capital;18
35;12;2016;2016m12;40;2;Rio de Janeiro;3304557;Capital;24
35;1;2017;2017m1;40;2;Rio de Janeiro;3304557;Capital;16
35;2;2017;2017m2;40;2;Rio de Janeiro;3304557;Capital;7
35;3;2017;2017m3;40;2;Rio de Janeiro;3304557;Capital;11
35;4;2017;2017m4;40;2;Rio de Janeiro;3304557;Capital;15
35;5;2017;2017m5;40;2;Rio de Janeiro;3304557;Capital;22
35;6;2017;2017m6;40;2;Rio de Janeiro;3304557;Capital;20
35;7;2017;2017m7;40;2;Rio de Janeiro;3304557;Capital;25
35;8;2017;2017m8;40;2;Rio de Janeiro;3304557;Capital;17
35;9;2017;2017m9;40;2;Rio de Janeiro;3304557;Capital;14
35;10;2017;2017m10;40;2;Rio de Janeiro;3304557;Capital;10
35;11;2017;2017m11;40;2;Rio de Janeiro;3304557;Capital;15
35;12;2017;2017m12;40;2;Rio de Janeiro;3304557;Capital;17
35;1;2018;2018m1;40;2;Rio de Janeiro;3304557;Capital;18
35;2;2018;2018m2;40;2;Rio de Janeiro;3304557;Capital;8
35;3;2018;2018m3;40;2;Rio de Janeiro;3304557;Capital;20
35;4;2018;2018m4;40;2;Rio de Janeiro;3304557;Capital;23
35;5;2018;2018m5;40;2;Rio de Janeiro;3304557;Capital;21
35;6;2018;2018m6;40;2;Rio de Janeiro;3304557;Capital;17
35;7;2018;2018m7;40;2;Rio de Janeiro;3304557;Capital;12
35;8;2018;2018m8;40;2;Rio de Janeiro;3304557;Capital;15
35;9;2018;2018m9;40;2;Rio de Janeiro;3304557;Capital;9
35;10;2018;2018m10;40;2;Rio de Janeiro;3304557;Capital;16
35;11;2018;2018m11;40;2;Rio de Janeiro;3304557;Capital;9
35;12;2018;2018m12;40;2;Rio de Janeiro;3304557;Capital;10
35;1;2019;2019m1;40;2;Rio de Janeiro;3304557;Capital;20
35;2;2019;2019m2;40;2;Rio de Janeiro;3304557;Capital;14
35;3;2019;2019m3;40;2;Rio de Janeiro;3304557;Capital;11
35;4;2019;2019m4;40;2;Rio de Janeiro;3304557;Capital;12
35;5;2019;2019m5;40;2;Rio de Janeiro;3304557;Capital;14
35;6;2019;2019m6;40;2;Rio de Janeiro;3304557;Capital;19
35;7;2019;2019m7;40;2;Rio de Janeiro;3304557;Capital;22
35;8;2019;2019m8;40;2;Rio de Janeiro;3304557;Capital;21
35;9;2019;2019m9;40;2;Rio de Janeiro;3304557;Capital;15
35;10;2019;2019m10;40;2;Rio de Janeiro;3304557;Capital;23
35;11;2019;2019m11;40;2;Rio de Janeiro;3304557;Capital;17
35;12;2019;2019m12;40;2;Rio de Janeiro;3304557;Capital;11
36;1;2003;2003m1;27;2;Rio de Janeiro;3304557;Capital;7
36;2;2003;2003m2;27;2;Rio de Janeiro;3304557;Capital;11
36;3;2003;2003m3;27;2;Rio de Janeiro;3304557;Capital;2
36;4;2003;2003m4;27;2;Rio de Janeiro;3304557;Capital;4
36;5;2003;2003m5;27;2;Rio de Janeiro;3304557;Capital;14
36;6;2003;2003m6;27;2;Rio de Janeiro;3304557;Capital;8
36;7;2003;2003m7;27;2;Rio de Janeiro;3304557;Capital;5
36;8;2003;2003m8;27;2;Rio de Janeiro;3304557;Capital;10
36;9;2003;2003m9;27;2;Rio de Janeiro;3304557;Capital;4
36;10;2003;2003m10;27;2;Rio de Janeiro;3304557;Capital;9
36;11;2003;2003m11;27;2;Rio de Janeiro;3304557;Capital;14
36;12;2003;2003m12;27;2;Rio de Janeiro;3304557;Capital;12
36;1;2004;2004m1;27;2;Rio de Janeiro;3304557;Capital;6
36;2;2004;2004m2;27;2;Rio de Janeiro;3304557;Capital;5
36;3;2004;2004m3;27;2;Rio de Janeiro;3304557;Capital;5
36;4;2004;2004m4;27;2;Rio de Janeiro;3304557;Capital;4
36;5;2004;2004m5;27;2;Rio de Janeiro;3304557;Capital;9
36;6;2004;2004m6;27;2;Rio de Janeiro;3304557;Capital;4
36;7;2004;2004m7;27;2;Rio de Janeiro;3304557;Capital;7
36;8;2004;2004m8;27;2;Rio de Janeiro;3304557;Capital;5
36;9;2004;2004m9;27;2;Rio de Janeiro;3304557;Capital;7
36;10;2004;2004m10;27;2;Rio de Janeiro;3304557;Capital;11
36;11;2004;2004m11;27;2;Rio de Janeiro;3304557;Capital;17
36;12;2004;2004m12;27;2;Rio de Janeiro;3304557;Capital;12
36;1;2005;2005m1;27;2;Rio de Janeiro;3304557;Capital;9
36;2;2005;2005m2;27;2;Rio de Janeiro;3304557;Capital;9
36;3;2005;2005m3;27;2;Rio de Janeiro;3304557;Capital;6
36;4;2005;2005m4;27;2;Rio de Janeiro;3304557;Capital;5
36;5;2005;2005m5;27;2;Rio de Janeiro;3304557;Capital;3
36;6;2005;2005m6;27;2;Rio de Janeiro;3304557;Capital;14
36;7;2005;2005m7;27;2;Rio de Janeiro;3304557;Capital;5
36;8;2005;2005m8;27;2;Rio de Janeiro;3304557;Capital;0
36;9;2005;2005m9;27;2;Rio de Janeiro;3304557;Capital;5
36;10;2005;2005m10;27;2;Rio de Janeiro;3304557;Capital;1
36;11;2005;2005m11;27;2;Rio de Janeiro;3304557;Capital;3
36;12;2005;2005m12;27;2;Rio de Janeiro;3304557;Capital;5
36;1;2006;2006m1;27;2;Rio de Janeiro;3304557;Capital;7
36;2;2006;2006m2;27;2;Rio de Janeiro;3304557;Capital;7
36;3;2006;2006m3;27;2;Rio de Janeiro;3304557;Capital;2
36;4;2006;2006m4;27;2;Rio de Janeiro;3304557;Capital;5
36;5;2006;2006m5;27;2;Rio de Janeiro;3304557;Capital;14
36;6;2006;2006m6;27;2;Rio de Janeiro;3304557;Capital;5
36;7;2006;2006m7;27;2;Rio de Janeiro;3304557;Capital;6
36;8;2006;2006m8;27;2;Rio de Janeiro;3304557;Capital;11
36;9;2006;2006m9;27;2;Rio de Janeiro;3304557;Capital;6
36;10;2006;2006m10;27;2;Rio de Janeiro;3304557;Capital;7
36;11;2006;2006m11;27;2;Rio de Janeiro;3304557;Capital;1
36;12;2006;2006m12;27;2;Rio de Janeiro;3304557;Capital;1
36;1;2007;2007m1;27;2;Rio de Janeiro;3304557;Capital;3
36;2;2007;2007m2;27;2;Rio de Janeiro;3304557;Capital;2
36;3;2007;2007m3;27;2;Rio de Janeiro;3304557;Capital;3
36;4;2007;2007m4;27;2;Rio de Janeiro;3304557;Capital;1
36;5;2007;2007m5;27;2;Rio de Janeiro;3304557;Capital;4
36;6;2007;2007m6;27;2;Rio de Janeiro;3304557;Capital;3
36;7;2007;2007m7;27;2;Rio de Janeiro;3304557;Capital;4
36;8;2007;2007m8;27;2;Rio de Janeiro;3304557;Capital;1
36;9;2007;2007m9;27;2;Rio de Janeiro;3304557;Capital;2
36;10;2007;2007m10;27;2;Rio de Janeiro;3304557;Capital;3
36;11;2007;2007m11;27;2;Rio de Janeiro;3304557;Capital;2
36;12;2007;2007m12;27;2;Rio de Janeiro;3304557;Capital;5
36;1;2008;2008m1;27;2;Rio de Janeiro;3304557;Capital;3
36;2;2008;2008m2;27;2;Rio de Janeiro;3304557;Capital;0
36;3;2008;2008m3;27;2;Rio de Janeiro;3304557;Capital;3
36;4;2008;2008m4;27;2;Rio de Janeiro;3304557;Capital;0
36;5;2008;2008m5;27;2;Rio de Janeiro;3304557;Capital;0
36;6;2008;2008m6;27;2;Rio de Janeiro;3304557;Capital;4
36;7;2008;2008m7;27;2;Rio de Janeiro;3304557;Capital;3
36;8;2008;2008m8;27;2;Rio de Janeiro;3304557;Capital;0
36;9;2008;2008m9;27;2;Rio de Janeiro;3304557;Capital;2
36;10;2008;2008m10;27;2;Rio de Janeiro;3304557;Capital;2
36;11;2008;2008m11;27;2;Rio de Janeiro;3304557;Capital;1
36;12;2008;2008m12;27;2;Rio de Janeiro;3304557;Capital;1
36;1;2009;2009m1;27;2;Rio de Janeiro;3304557;Capital;0
36;2;2009;2009m2;27;2;Rio de Janeiro;3304557;Capital;1
36;3;2009;2009m3;27;2;Rio de Janeiro;3304557;Capital;1
36;4;2009;2009m4;27;2;Rio de Janeiro;3304557;Capital;0
36;5;2009;2009m5;27;2;Rio de Janeiro;3304557;Capital;0
36;6;2009;2009m6;27;2;Rio de Janeiro;3304557;Capital;2
36;7;2009;2009m7;27;2;Rio de Janeiro;3304557;Capital;1
36;8;2009;2009m8;27;2;Rio de Janeiro;3304557;Capital;2
36;9;2009;2009m9;27;2;Rio de Janeiro;3304557;Capital;0
36;10;2009;2009m10;27;2;Rio de Janeiro;3304557;Capital;2
36;11;2009;2009m11;27;2;Rio de Janeiro;3304557;Capital;5
36;12;2009;2009m12;27;2;Rio de Janeiro;3304557;Capital;3
36;1;2010;2010m1;27;2;Rio de Janeiro;3304557;Capital;0
36;2;2010;2010m2;27;2;Rio de Janeiro;3304557;Capital;0
36;3;2010;2010m3;27;2;Rio de Janeiro;3304557;Capital;0
36;4;2010;2010m4;27;2;Rio de Janeiro;3304557;Capital;0
36;5;2010;2010m5;27;2;Rio de Janeiro;3304557;Capital;0
36;6;2010;2010m6;27;2;Rio de Janeiro;3304557;Capital;0
36;7;2010;2010m7;27;2;Rio de Janeiro;3304557;Capital;0
36;8;2010;2010m8;27;2;Rio de Janeiro;3304557;Capital;0
36;9;2010;2010m9;27;2;Rio de Janeiro;3304557;Capital;2
36;10;2010;2010m10;27;2;Rio de Janeiro;3304557;Capital;1
36;11;2010;2010m11;27;2;Rio de Janeiro;3304557;Capital;2
36;12;2010;2010m12;27;2;Rio de Janeiro;3304557;Capital;5
36;1;2011;2011m1;27;2;Rio de Janeiro;3304557;Capital;2
36;2;2011;2011m2;27;2;Rio de Janeiro;3304557;Capital;2
36;3;2011;2011m3;27;2;Rio de Janeiro;3304557;Capital;2
36;4;2011;2011m4;27;2;Rio de Janeiro;3304557;Capital;4
36;5;2011;2011m5;27;2;Rio de Janeiro;3304557;Capital;4
36;6;2011;2011m6;27;2;Rio de Janeiro;3304557;Capital;2
36;7;2011;2011m7;27;2;Rio de Janeiro;3304557;Capital;0
36;8;2011;2011m8;27;2;Rio de Janeiro;3304557;Capital;4
36;9;2011;2011m9;27;2;Rio de Janeiro;3304557;Capital;1
36;10;2011;2011m10;27;2;Rio de Janeiro;3304557;Capital;3
36;11;2011;2011m11;27;2;Rio de Janeiro;3304557;Capital;2
36;12;2011;2011m12;27;2;Rio de Janeiro;3304557;Capital;3
36;1;2012;2012m1;27;2;Rio de Janeiro;3304557;Capital;1
36;2;2012;2012m2;27;2;Rio de Janeiro;3304557;Capital;4
36;3;2012;2012m3;27;2;Rio de Janeiro;3304557;Capital;3
36;4;2012;2012m4;27;2;Rio de Janeiro;3304557;Capital;2
36;5;2012;2012m5;27;2;Rio de Janeiro;3304557;Capital;3
36;6;2012;2012m6;27;2;Rio de Janeiro;3304557;Capital;0
36;7;2012;2012m7;27;2;Rio de Janeiro;3304557;Capital;2
36;8;2012;2012m8;27;2;Rio de Janeiro;3304557;Capital;2
36;9;2012;2012m9;27;2;Rio de Janeiro;3304557;Capital;1
36;10;2012;2012m10;27;2;Rio de Janeiro;3304557;Capital;3
36;11;2012;2012m11;27;2;Rio de Janeiro;3304557;Capital;3
36;12;2012;2012m12;27;2;Rio de Janeiro;3304557;Capital;7
36;1;2013;2013m1;27;2;Rio de Janeiro;3304557;Capital;0
36;2;2013;2013m2;27;2;Rio de Janeiro;3304557;Capital;1
36;3;2013;2013m3;27;2;Rio de Janeiro;3304557;Capital;3
36;4;2013;2013m4;27;2;Rio de Janeiro;3304557;Capital;2
36;5;2013;2013m5;27;2;Rio de Janeiro;3304557;Capital;0
36;6;2013;2013m6;27;2;Rio de Janeiro;3304557;Capital;2
36;7;2013;2013m7;27;2;Rio de Janeiro;3304557;Capital;2
36;8;2013;2013m8;27;2;Rio de Janeiro;3304557;Capital;4
36;9;2013;2013m9;27;2;Rio de Janeiro;3304557;Capital;3
36;10;2013;2013m10;27;2;Rio de Janeiro;3304557;Capital;3
36;11;2013;2013m11;27;2;Rio de Janeiro;3304557;Capital;1
36;12;2013;2013m12;27;2;Rio de Janeiro;3304557;Capital;5
36;1;2014;2014m1;27;2;Rio de Janeiro;3304557;Capital;4
36;2;2014;2014m2;27;2;Rio de Janeiro;3304557;Capital;2
36;3;2014;2014m3;27;2;Rio de Janeiro;3304557;Capital;1
36;4;2014;2014m4;27;2;Rio de Janeiro;3304557;Capital;1
36;5;2014;2014m5;27;2;Rio de Janeiro;3304557;Capital;3
36;6;2014;2014m6;27;2;Rio de Janeiro;3304557;Capital;7
36;7;2014;2014m7;27;2;Rio de Janeiro;3304557;Capital;3
36;8;2014;2014m8;27;2;Rio de Janeiro;3304557;Capital;3
36;9;2014;2014m9;27;2;Rio de Janeiro;3304557;Capital;7
36;10;2014;2014m10;27;2;Rio de Janeiro;3304557;Capital;7
36;11;2014;2014m11;27;2;Rio de Janeiro;3304557;Capital;8
36;12;2014;2014m12;27;2;Rio de Janeiro;3304557;Capital;7
36;1;2015;2015m1;27;2;Rio de Janeiro;3304557;Capital;9
36;2;2015;2015m2;27;2;Rio de Janeiro;3304557;Capital;6
36;3;2015;2015m3;27;2;Rio de Janeiro;3304557;Capital;4
36;4;2015;2015m4;27;2;Rio de Janeiro;3304557;Capital;3
36;5;2015;2015m5;27;2;Rio de Janeiro;3304557;Capital;7
36;6;2015;2015m6;27;2;Rio de Janeiro;3304557;Capital;3
36;7;2015;2015m7;27;2;Rio de Janeiro;3304557;Capital;3
36;8;2015;2015m8;27;2;Rio de Janeiro;3304557;Capital;4
36;9;2015;2015m9;27;2;Rio de Janeiro;3304557;Capital;9
36;10;2015;2015m10;27;2;Rio de Janeiro;3304557;Capital;8
36;11;2015;2015m11;27;2;Rio de Janeiro;3304557;Capital;6
36;12;2015;2015m12;27;2;Rio de Janeiro;3304557;Capital;5
36;1;2016;2016m1;27;2;Rio de Janeiro;3304557;Capital;3
36;2;2016;2016m2;27;2;Rio de Janeiro;3304557;Capital;3
36;3;2016;2016m3;27;2;Rio de Janeiro;3304557;Capital;6
36;4;2016;2016m4;27;2;Rio de Janeiro;3304557;Capital;4
36;5;2016;2016m5;27;2;Rio de Janeiro;3304557;Capital;4
36;6;2016;2016m6;27;2;Rio de Janeiro;3304557;Capital;5
36;7;2016;2016m7;27;2;Rio de Janeiro;3304557;Capital;4
36;8;2016;2016m8;27;2;Rio de Janeiro;3304557;Capital;2
36;9;2016;2016m9;27;2;Rio de Janeiro;3304557;Capital;4
36;10;2016;2016m10;27;2;Rio de Janeiro;3304557;Capital;12
36;11;2016;2016m11;27;2;Rio de Janeiro;3304557;Capital;2
36;12;2016;2016m12;27;2;Rio de Janeiro;3304557;Capital;9
36;1;2017;2017m1;27;2;Rio de Janeiro;3304557;Capital;5
36;2;2017;2017m2;27;2;Rio de Janeiro;3304557;Capital;1
36;3;2017;2017m3;27;2;Rio de Janeiro;3304557;Capital;1
36;4;2017;2017m4;27;2;Rio de Janeiro;3304557;Capital;4
36;5;2017;2017m5;27;2;Rio de Janeiro;3304557;Capital;2
36;6;2017;2017m6;27;2;Rio de Janeiro;3304557;Capital;5
36;7;2017;2017m7;27;2;Rio de Janeiro;3304557;Capital;3
36;8;2017;2017m8;27;2;Rio de Janeiro;3304557;Capital;4
36;9;2017;2017m9;27;2;Rio de Janeiro;3304557;Capital;4
36;10;2017;2017m10;27;2;Rio de Janeiro;3304557;Capital;6
36;11;2017;2017m11;27;2;Rio de Janeiro;3304557;Capital;6
36;12;2017;2017m12;27;2;Rio de Janeiro;3304557;Capital;0
36;1;2018;2018m1;27;2;Rio de Janeiro;3304557;Capital;4
36;2;2018;2018m2;27;2;Rio de Janeiro;3304557;Capital;4
36;3;2018;2018m3;27;2;Rio de Janeiro;3304557;Capital;5
36;4;2018;2018m4;27;2;Rio de Janeiro;3304557;Capital;5
36;5;2018;2018m5;27;2;Rio de Janeiro;3304557;Capital;8
36;6;2018;2018m6;27;2;Rio de Janeiro;3304557;Capital;4
36;7;2018;2018m7;27;2;Rio de Janeiro;3304557;Capital;5
36;8;2018;2018m8;27;2;Rio de Janeiro;3304557;Capital;2
36;9;2018;2018m9;27;2;Rio de Janeiro;3304557;Capital;3
36;10;2018;2018m10;27;2;Rio de Janeiro;3304557;Capital;5
36;11;2018;2018m11;27;2;Rio de Janeiro;3304557;Capital;4
36;12;2018;2018m12;27;2;Rio de Janeiro;3304557;Capital;3
36;1;2019;2019m1;27;2;Rio de Janeiro;3304557;Capital;4
36;2;2019;2019m2;27;2;Rio de Janeiro;3304557;Capital;3
36;3;2019;2019m3;27;2;Rio de Janeiro;3304557;Capital;1
36;4;2019;2019m4;27;2;Rio de Janeiro;3304557;Capital;4
36;5;2019;2019m5;27;2;Rio de Janeiro;3304557;Capital;4
36;6;2019;2019m6;27;2;Rio de Janeiro;3304557;Capital;3
36;7;2019;2019m7;27;2;Rio de Janeiro;3304557;Capital;1
36;8;2019;2019m8;27;2;Rio de Janeiro;3304557;Capital;5
36;9;2019;2019m9;27;2;Rio de Janeiro;3304557;Capital;1
36;10;2019;2019m10;27;2;Rio de Janeiro;3304557;Capital;1
36;11;2019;2019m11;27;2;Rio de Janeiro;3304557;Capital;2
36;12;2019;2019m12;27;2;Rio de Janeiro;3304557;Capital;3
37;1;2003;2003m1;17;1;Rio de Janeiro;3304557;Capital;10
37;2;2003;2003m2;17;1;Rio de Janeiro;3304557;Capital;15
37;3;2003;2003m3;17;1;Rio de Janeiro;3304557;Capital;9
37;4;2003;2003m4;17;1;Rio de Janeiro;3304557;Capital;6
37;5;2003;2003m5;17;1;Rio de Janeiro;3304557;Capital;9
37;6;2003;2003m6;17;1;Rio de Janeiro;3304557;Capital;6
37;7;2003;2003m7;17;1;Rio de Janeiro;3304557;Capital;4
37;8;2003;2003m8;17;1;Rio de Janeiro;3304557;Capital;6
37;9;2003;2003m9;17;1;Rio de Janeiro;3304557;Capital;9
37;10;2003;2003m10;17;1;Rio de Janeiro;3304557;Capital;10
37;11;2003;2003m11;17;1;Rio de Janeiro;3304557;Capital;5
37;12;2003;2003m12;17;1;Rio de Janeiro;3304557;Capital;3
37;1;2004;2004m1;17;1;Rio de Janeiro;3304557;Capital;1
37;2;2004;2004m2;17;1;Rio de Janeiro;3304557;Capital;3
37;3;2004;2004m3;17;1;Rio de Janeiro;3304557;Capital;12
37;4;2004;2004m4;17;1;Rio de Janeiro;3304557;Capital;9
37;5;2004;2004m5;17;1;Rio de Janeiro;3304557;Capital;5
37;6;2004;2004m6;17;1;Rio de Janeiro;3304557;Capital;4
37;7;2004;2004m7;17;1;Rio de Janeiro;3304557;Capital;8
37;8;2004;2004m8;17;1;Rio de Janeiro;3304557;Capital;3
37;9;2004;2004m9;17;1;Rio de Janeiro;3304557;Capital;5
37;10;2004;2004m10;17;1;Rio de Janeiro;3304557;Capital;4
37;11;2004;2004m11;17;1;Rio de Janeiro;3304557;Capital;6
37;12;2004;2004m12;17;1;Rio de Janeiro;3304557;Capital;4
37;1;2005;2005m1;17;1;Rio de Janeiro;3304557;Capital;4
37;2;2005;2005m2;17;1;Rio de Janeiro;3304557;Capital;1
37;3;2005;2005m3;17;1;Rio de Janeiro;3304557;Capital;3
37;4;2005;2005m4;17;1;Rio de Janeiro;3304557;Capital;3
37;5;2005;2005m5;17;1;Rio de Janeiro;3304557;Capital;4
37;6;2005;2005m6;17;1;Rio de Janeiro;3304557;Capital;1
37;7;2005;2005m7;17;1;Rio de Janeiro;3304557;Capital;1
37;8;2005;2005m8;17;1;Rio de Janeiro;3304557;Capital;2
37;9;2005;2005m9;17;1;Rio de Janeiro;3304557;Capital;1
37;10;2005;2005m10;17;1;Rio de Janeiro;3304557;Capital;2
37;11;2005;2005m11;17;1;Rio de Janeiro;3304557;Capital;2
37;12;2005;2005m12;17;1;Rio de Janeiro;3304557;Capital;2
37;1;2006;2006m1;17;1;Rio de Janeiro;3304557;Capital;2
37;2;2006;2006m2;17;1;Rio de Janeiro;3304557;Capital;2
37;3;2006;2006m3;17;1;Rio de Janeiro;3304557;Capital;2
37;4;2006;2006m4;17;1;Rio de Janeiro;3304557;Capital;4
37;5;2006;2006m5;17;1;Rio de Janeiro;3304557;Capital;4
37;6;2006;2006m6;17;1;Rio de Janeiro;3304557;Capital;2
37;7;2006;2006m7;17;1;Rio de Janeiro;3304557;Capital;5
37;8;2006;2006m8;17;1;Rio de Janeiro;3304557;Capital;2
37;9;2006;2006m9;17;1;Rio de Janeiro;3304557;Capital;1
37;10;2006;2006m10;17;1;Rio de Janeiro;3304557;Capital;3
37;11;2006;2006m11;17;1;Rio de Janeiro;3304557;Capital;1
37;12;2006;2006m12;17;1;Rio de Janeiro;3304557;Capital;2
37;1;2007;2007m1;17;1;Rio de Janeiro;3304557;Capital;4
37;2;2007;2007m2;17;1;Rio de Janeiro;3304557;Capital;3
37;3;2007;2007m3;17;1;Rio de Janeiro;3304557;Capital;2
37;4;2007;2007m4;17;1;Rio de Janeiro;3304557;Capital;1
37;5;2007;2007m5;17;1;Rio de Janeiro;3304557;Capital;0
37;6;2007;2007m6;17;1;Rio de Janeiro;3304557;Capital;1
37;7;2007;2007m7;17;1;Rio de Janeiro;3304557;Capital;3
37;8;2007;2007m8;17;1;Rio de Janeiro;3304557;Capital;1
37;9;2007;2007m9;17;1;Rio de Janeiro;3304557;Capital;0
